Match_id,IPL_year,Match_Info,Match_Date,Match_Team,Match_Result,Match_Cricbuzz_URL,Stadium,Location,Highlights_available
5054401,2017,10th Match,2017-04-12,MUMBAI INDIANS vs SUNRISERS HYDERABAD,Mumbai Indians won by 4 wkts,https://www.cricbuzz.com/cricket-scores/18130/mi-vs-srh-10th-match-indian-premier-league-2017,Wankhede Stadium,Mumbai,True
3000439,2017,11th Match,2017-04-13,KOLKATA KNIGHT RIDERS vs KINGS XI PUNJAB,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/18131/kkr-vs-kxip-11th-match-indian-premier-league-2017,Eden Gardens,Kolkata,True
3210359,2017,12th Match,2017-04-14,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Mumbai Indians won by 4 wkts,https://www.cricbuzz.com/cricket-scores/18132/rcb-vs-mi-12th-match-indian-premier-league-2017,M.Chinnaswamy Stadium,Bengaluru,True
8517839,2017,13th Match,2017-04-14,GUJARAT LIONS vs RISING PUNE SUPERGIANT,Gujarat Lions won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18133/gl-vs-rps-13th-match-indian-premier-league-2017,Saurashtra Cricket Association Stadium,Rajkot,True
1036316,2017,14th Match,2017-04-15,KOLKATA KNIGHT RIDERS vs SUNRISERS HYDERABAD,Kolkata Knight Riders won by 17 runs,https://www.cricbuzz.com/cricket-scores/18134/kkr-vs-srh-14th-match-indian-premier-league-2017,Eden Gardens,Kolkata,True
8351592,2017,15th Match,2017-04-15,DELHI CAPITALS vs KINGS XI PUNJAB,Delhi Daredevils won by 51 runs,https://www.cricbuzz.com/cricket-scores/18135/dc-vs-kxip-15th-match-indian-premier-league-2017,Arun Jaitley Stadium,Delhi,True
7374716,2017,16th Match,2017-04-16,MUMBAI INDIANS vs GUJARAT LIONS,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18136/mi-vs-gl-16th-match-indian-premier-league-2017,Wankhede Stadium,Mumbai,True
9515142,2017,17th Match,2017-04-16,ROYAL CHALLENGERS BANGALORE vs RISING PUNE SUPERGIANT,Rising Pune Supergiant won by 27 runs,https://www.cricbuzz.com/cricket-scores/18137/rcb-vs-rps-17th-match-indian-premier-league-2017,M.Chinnaswamy Stadium,Bengaluru,True
2969824,2017,18th Match,2017-04-17,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 4 wkts,https://www.cricbuzz.com/cricket-scores/18138/dc-vs-kkr-18th-match-indian-premier-league-2017,Arun Jaitley Stadium,Delhi,True
9296666,2017,19th Match,2017-04-17,SUNRISERS HYDERABAD vs KINGS XI PUNJAB,Sunrisers Hyderabad won by 5 runs,https://www.cricbuzz.com/cricket-scores/18139/srh-vs-kxip-19th-match-indian-premier-league-2017,Rajiv Gandhi International Stadium,Hyderabad,True
5231444,2017,20th Match,2017-04-18,GUJARAT LIONS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 21 runs,https://www.cricbuzz.com/cricket-scores/18140/gl-vs-rcb-20th-match-indian-premier-league-2017,Saurashtra Cricket Association Stadium,Rajkot,True
1005940,2017,21st Match,2017-04-19,SUNRISERS HYDERABAD vs DELHI CAPITALS,Sunrisers Hyderabad won by 15 runs,https://www.cricbuzz.com/cricket-scores/18141/srh-vs-dc-21st-match-indian-premier-league-2017,Rajiv Gandhi International Stadium,Hyderabad,True
3632467,2017,22nd Match,2017-04-20,KINGS XI PUNJAB vs MUMBAI INDIANS,Mumbai Indians won by 8 wkts,https://www.cricbuzz.com/cricket-scores/18142/kxip-vs-mi-22nd-match-indian-premier-league-2017,Holkar Cricket Stadium,Indore,True
9478272,2017,23rd Match,2017-04-21,KOLKATA KNIGHT RIDERS vs GUJARAT LIONS,Gujarat Lions won by 4 wkts,https://www.cricbuzz.com/cricket-scores/18143/kkr-vs-gl-23rd-match-indian-premier-league-2017,Eden Gardens,Kolkata,True
3657322,2017,24th Match,2017-04-22,RISING PUNE SUPERGIANT vs SUNRISERS HYDERABAD,Rising Pune Supergiant won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18144/rps-vs-srh-24th-match-indian-premier-league-2017,Maharashtra Cricket Association Stadium,Pune,True
1169775,2017,25th Match,2017-04-22,MUMBAI INDIANS vs DELHI CAPITALS,Mumbai Indians won by 14 runs,https://www.cricbuzz.com/cricket-scores/18145/mi-vs-dc-25th-match-indian-premier-league-2017,Wankhede Stadium,Mumbai,True
7139797,2017,26th match,2017-04-23,GUJARAT LIONS vs KINGS XI PUNJAB,Kings XI Punjab won by 26 runs,https://www.cricbuzz.com/cricket-scores/18146/gl-vs-kxip-26th-match-indian-premier-league-2017,Saurashtra Cricket Association Stadium,Rajkot,True
6991308,2017,27th Match,2017-04-23,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Kolkata Knight Riders won by 82 runs,https://www.cricbuzz.com/cricket-scores/18147/kkr-vs-rcb-27th-match-indian-premier-league-2017,Eden Gardens,Kolkata,True
7614896,2017,28th Match,2017-04-24,MUMBAI INDIANS vs RISING PUNE SUPERGIANT,Rising Pune Supergiant won by 3 runs,https://www.cricbuzz.com/cricket-scores/18148/mi-vs-rps-28th-match-indian-premier-league-2017,Wankhede Stadium,Mumbai,True
4801106,2017,29th Match,2017-04-25,ROYAL CHALLENGERS BANGALORE vs SUNRISERS HYDERABAD,Match abandoned without a ball being bowled,https://www.cricbuzz.com/cricket-scores/18149/rcb-vs-srh-29th-match-indian-premier-league-2017,M.Chinnaswamy Stadium,Bengaluru,False
3554829,2017,30th Match,2017-04-26,RISING PUNE SUPERGIANT vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18150/rps-vs-kkr-30th-match-indian-premier-league-2017,Maharashtra Cricket Association Stadium,Pune,True
1120275,2017,31st Match,2017-04-27,ROYAL CHALLENGERS BANGALORE vs GUJARAT LIONS,Gujarat Lions won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18151/rcb-vs-gl-31st-match-indian-premier-league-2017,M.Chinnaswamy Stadium,Bengaluru,True
4118946,2017,32nd Match,2017-04-28,KOLKATA KNIGHT RIDERS vs DELHI CAPITALS,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18152/kkr-vs-dc-32nd-match-indian-premier-league-2017,Eden Gardens,Kolkata,True
8703679,2017,33rd Match,2017-04-28,KINGS XI PUNJAB vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 26 runs,https://www.cricbuzz.com/cricket-scores/18153/kxip-vs-srh-33rd-match-indian-premier-league-2017,Punjab Cricket Association IS Bindra Stadium,Mohali,True
6727718,2017,34th Match,2017-04-29,RISING PUNE SUPERGIANT vs ROYAL CHALLENGERS BANGALORE,Rising Pune Supergiant won by 61 runs,https://www.cricbuzz.com/cricket-scores/18154/rps-vs-rcb-34th-match-indian-premier-league-2017,Maharashtra Cricket Association Stadium,Pune,True
1229540,2017,35th Match,2017-04-29,GUJARAT LIONS vs MUMBAI INDIANS,Match tied (Mumbai Indians won the one-over eliminator),https://www.cricbuzz.com/cricket-scores/18155/gl-vs-mi-35th-match-indian-premier-league-2017,Saurashtra Cricket Association Stadium,Rajkot,True
9007667,2017,36th Match,2017-04-30,KINGS XI PUNJAB vs DELHI CAPITALS,Kings XI Punjab won by 10 wkts,https://www.cricbuzz.com/cricket-scores/18156/kxip-vs-dc-36th-match-indian-premier-league-2017,Punjab Cricket Association IS Bindra Stadium,Mohali,True
7420225,2017,37th Match,2017-04-30,SUNRISERS HYDERABAD vs KOLKATA KNIGHT RIDERS,Sunrisers Hyderabad won by 48 runs,https://www.cricbuzz.com/cricket-scores/18157/srh-vs-kkr-37th-match-indian-premier-league-2017,Rajiv Gandhi International Stadium,Hyderabad,True
4078176,2017,38th Match,2017-05-01,MUMBAI INDIANS vs ROYAL CHALLENGERS BANGALORE,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/18158/mi-vs-rcb-38th-match-indian-premier-league-2017,Wankhede Stadium,Mumbai,True
5594334,2017,39th Match,2017-05-01,RISING PUNE SUPERGIANT vs GUJARAT LIONS,Rising Pune Supergiant won by 5 wkts,https://www.cricbuzz.com/cricket-scores/18159/rps-vs-gl-39th-match-indian-premier-league-2017,Maharashtra Cricket Association Stadium,Pune,True
8831525,2017,40th Match,2017-05-02,DELHI CAPITALS vs SUNRISERS HYDERABAD,Delhi Daredevils won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18160/dc-vs-srh-40th-match-indian-premier-league-2017,Arun Jaitley Stadium,Delhi,True
2525767,2017,41st Match,2017-05-03,KOLKATA KNIGHT RIDERS vs RISING PUNE SUPERGIANT,Rising Pune Supergiant won by 4 wkts,https://www.cricbuzz.com/cricket-scores/18161/kkr-vs-rps-41st-match-indian-premier-league-2017,Eden Gardens,Kolkata,True
2608816,2017,42nd Match,2017-05-04,DELHI CAPITALS vs GUJARAT LIONS,Delhi Daredevils won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18162/dc-vs-gl-42nd-match-indian-premier-league-2017,Arun Jaitley Stadium,Delhi,True
3930354,2017,43rd Match,2017-05-05,ROYAL CHALLENGERS BANGALORE vs KINGS XI PUNJAB,Kings XI Punjab won by 19 runs,https://www.cricbuzz.com/cricket-scores/18163/rcb-vs-kxip-43rd-match-indian-premier-league-2017,M.Chinnaswamy Stadium,Bengaluru,True
4825658,2017,44th Match,2017-05-06,SUNRISERS HYDERABAD vs RISING PUNE SUPERGIANT,Rising Pune Supergiant won by 12 runs,https://www.cricbuzz.com/cricket-scores/18164/srh-vs-rps-44th-match-indian-premier-league-2017,Rajiv Gandhi International Stadium,Hyderabad,True
9316064,2017,45th Match,2017-05-06,DELHI CAPITALS vs MUMBAI INDIANS,Mumbai Indians won by 146 runs,https://www.cricbuzz.com/cricket-scores/18165/dc-vs-mi-45th-match-indian-premier-league-2017,Arun Jaitley Stadium,Delhi,True
4967787,2017,46th Match,2017-05-07,ROYAL CHALLENGERS BANGALORE vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18166/rcb-vs-kkr-46th-match-indian-premier-league-2017,M.Chinnaswamy Stadium,Bengaluru,True
6360325,2017,47th Match,2017-05-07,KINGS XI PUNJAB vs GUJARAT LIONS,Gujarat Lions won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18167/kxip-vs-gl-47th-match-indian-premier-league-2017,Punjab Cricket Association IS Bindra Stadium,Mohali,True
4724289,2017,48th Match,2017-05-08,SUNRISERS HYDERABAD vs MUMBAI INDIANS,Sunrisers Hyderabad won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18168/srh-vs-mi-48th-match-indian-premier-league-2017,Rajiv Gandhi International Stadium,Hyderabad,True
7153825,2017,49th Match,2017-05-09,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kings XI Punjab won by 14 runs,https://www.cricbuzz.com/cricket-scores/18169/kxip-vs-kkr-49th-match-indian-premier-league-2017,Punjab Cricket Association IS Bindra Stadium,Mohali,True
2544566,2017,50th Match,2017-05-10,GUJARAT LIONS vs DELHI CAPITALS,Delhi Daredevils won by 2 wkts,https://www.cricbuzz.com/cricket-scores/18170/gl-vs-dc-50th-match-indian-premier-league-2017,Green Park,Kanpur,True
4550802,2017,51st Match,2017-05-11,MUMBAI INDIANS vs KINGS XI PUNJAB,Kings XI Punjab won by 7 runs,https://www.cricbuzz.com/cricket-scores/18171/mi-vs-kxip-51st-match-indian-premier-league-2017,Wankhede Stadium,Mumbai,True
6270193,2017,52nd Match,2017-05-12,DELHI CAPITALS vs RISING PUNE SUPERGIANT,Delhi Daredevils won by 7 runs,https://www.cricbuzz.com/cricket-scores/18172/dc-vs-rps-52nd-match-indian-premier-league-2017,Arun Jaitley Stadium,Delhi,True
3320338,2017,53rd Match,2017-05-13,GUJARAT LIONS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 8 wkts,https://www.cricbuzz.com/cricket-scores/18173/gl-vs-srh-53rd-match-indian-premier-league-2017,Green Park,Kanpur,True
2553863,2017,54th Match,2017-05-13,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Mumbai Indians won by 9 runs,https://www.cricbuzz.com/cricket-scores/18174/kkr-vs-mi-54th-match-indian-premier-league-2017,Eden Gardens,Kolkata,True
1922365,2017,55th Match,2017-05-14,RISING PUNE SUPERGIANT vs KINGS XI PUNJAB,Rising Pune Supergiant won by 9 wkts,https://www.cricbuzz.com/cricket-scores/18175/rps-vs-kxip-55th-match-indian-premier-league-2017,Maharashtra Cricket Association Stadium,Pune,True
9401301,2017,56th Match,2017-05-14,DELHI CAPITALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 10 runs,https://www.cricbuzz.com/cricket-scores/18176/dc-vs-rcb-56th-match-indian-premier-league-2017,Arun Jaitley Stadium,Delhi,True
4600914,2017,Qualifier 1,2017-05-16,MUMBAI INDIANS vs RISING PUNE SUPERGIANT,Rising Pune Supergiant won by 20 runs,https://www.cricbuzz.com/cricket-scores/18177/mi-vs-rps-qualifier-1-indian-premier-league-2017,Wankhede Stadium,Mumbai,True
6793964,2017,Eliminator,2017-05-17,SUNRISERS HYDERABAD vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 7 wkts (DLS method - Match reduced to 6 overs due to rain (target 48)),https://www.cricbuzz.com/cricket-scores/18178/srh-vs-kkr-eliminator-indian-premier-league-2017,M.Chinnaswamy Stadium,Bengaluru,True
9471259,2017,Qualifier 2,2017-05-19,MUMBAI INDIANS vs KOLKATA KNIGHT RIDERS,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18179/mi-vs-kkr-qualifier-2-indian-premier-league-2017,M.Chinnaswamy Stadium,Bengaluru,True
5009097,2017,Final,2017-05-21,RISING PUNE SUPERGIANT vs MUMBAI INDIANS,Mumbai Indians won by 1 run,https://www.cricbuzz.com/cricket-scores/18180/rps-vs-mi-final-indian-premier-league-2017,Rajiv Gandhi International Stadium,Hyderabad,True
8127551,2018,1st Match,2018-04-07,MUMBAI INDIANS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 1 wkt,https://www.cricbuzz.com/cricket-scores/20061/mi-vs-csk-1st-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,True
4211071,2018,2nd Match,2018-04-08,KINGS XI PUNJAB vs DELHI CAPITALS,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20062/kxip-vs-dc-2nd-match-indian-premier-league-2018,Punjab Cricket Association IS Bindra Stadium,Mohali,True
1206999,2018,3rd Match,2018-04-08,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Kolkata Knight Riders won by 4 wkts,https://www.cricbuzz.com/cricket-scores/20063/kkr-vs-rcb-3rd-match-indian-premier-league-2018,Eden Gardens,Kolkata,True
9131817,2018,4th Match,2018-04-09,SUNRISERS HYDERABAD vs RAJASTHAN ROYALS,Sunrisers Hyderabad won by 9 wkts,https://www.cricbuzz.com/cricket-scores/20064/srh-vs-rr-4th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,True
5641860,2018,5th Match,2018-04-10,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/20065/csk-vs-kkr-5th-match-indian-premier-league-2018,MA Chidambaram Stadium,Chennai,True
9944694,2018,6th Match,2018-04-11,RAJASTHAN ROYALS vs DELHI CAPITALS,Rajasthan Royals won by 10 runs (DLS method),https://www.cricbuzz.com/cricket-scores/20066/rr-vs-dc-6th-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,True
5989339,2018,7th Match,2018-04-12,SUNRISERS HYDERABAD vs MUMBAI INDIANS,Sunrisers Hyderabad won by 1 wkt,https://www.cricbuzz.com/cricket-scores/20067/srh-vs-mi-7th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,True
7637306,2018,8th Match,2018-04-13,ROYAL CHALLENGERS BANGALORE vs KINGS XI PUNJAB,Royal Challengers Bangalore won by 4 wkts,https://www.cricbuzz.com/cricket-scores/20068/rcb-vs-kxip-8th-match-indian-premier-league-2018,M.Chinnaswamy Stadium,Bengaluru,True
1505006,2018,9th Match,2018-04-14,MUMBAI INDIANS vs DELHI CAPITALS,Delhi Daredevils won by 7 wkts,https://www.cricbuzz.com/cricket-scores/20069/mi-vs-dc-9th-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,True
6298097,2018,10th Match,2018-04-14,KOLKATA KNIGHT RIDERS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 5 wkts,https://www.cricbuzz.com/cricket-scores/20070/kkr-vs-srh-10th-match-indian-premier-league-2018,Eden Gardens,Kolkata,True
3552968,2018,11th Match,2018-04-15,ROYAL CHALLENGERS BANGALORE vs RAJASTHAN ROYALS,Rajasthan Royals won by 19 runs,https://www.cricbuzz.com/cricket-scores/20071/rcb-vs-rr-11th-match-indian-premier-league-2018,M.Chinnaswamy Stadium,Bengaluru,True
2038781,2018,12th Match,2018-04-15,KINGS XI PUNJAB vs CHENNAI SUPER KINGS,Kings XI Punjab won by 4 runs,https://www.cricbuzz.com/cricket-scores/20072/kxip-vs-csk-12th-match-indian-premier-league-2018,Punjab Cricket Association IS Bindra Stadium,Mohali,True
2619288,2018,13th Match,2018-04-16,KOLKATA KNIGHT RIDERS vs DELHI CAPITALS,Kolkata Knight Riders won by 71 runs,https://www.cricbuzz.com/cricket-scores/20073/kkr-vs-dc-13th-match-indian-premier-league-2018,Eden Gardens,Kolkata,True
9886489,2018,14th Match,2018-04-17,MUMBAI INDIANS vs ROYAL CHALLENGERS BANGALORE,Mumbai Indians won by 46 runs,https://www.cricbuzz.com/cricket-scores/20074/mi-vs-rcb-14th-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,True
6071727,2018,15th Match,2018-04-18,RAJASTHAN ROYALS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/20075/rr-vs-kkr-15th-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,True
2583918,2018,16th Match,2018-04-19,KINGS XI PUNJAB vs SUNRISERS HYDERABAD,Kings XI Punjab won by 15 runs,https://www.cricbuzz.com/cricket-scores/20076/kxip-vs-srh-16th-match-indian-premier-league-2018,Punjab Cricket Association IS Bindra Stadium,Mohali,True
8353877,2018,17th Match,2018-04-20,CHENNAI SUPER KINGS vs RAJASTHAN ROYALS,Chennai Super Kings won by 64 runs,https://www.cricbuzz.com/cricket-scores/20077/csk-vs-rr-17th-match-indian-premier-league-2018,Maharashtra Cricket Association Stadium,Pune,True
4053491,2018,18th Match,2018-04-21,KOLKATA KNIGHT RIDERS vs KINGS XI PUNJAB,Kings XI Punjab won by 9 wkts (DLS method),https://www.cricbuzz.com/cricket-scores/20078/kkr-vs-kxip-18th-match-indian-premier-league-2018,Eden Gardens,Kolkata,True
7791285,2018,19th Match,2018-04-21,ROYAL CHALLENGERS BANGALORE vs DELHI CAPITALS,Royal Challengers Bangalore won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20079/rcb-vs-dc-19th-match-indian-premier-league-2018,M.Chinnaswamy Stadium,Bengaluru,True
4976077,2018,20th Match,2018-04-22,SUNRISERS HYDERABAD vs CHENNAI SUPER KINGS,Chennai Super Kings won by 4 runs,https://www.cricbuzz.com/cricket-scores/20080/srh-vs-csk-20th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,True
7308498,2018,21st Match,2018-04-22,RAJASTHAN ROYALS vs MUMBAI INDIANS,Rajasthan Royals won by 3 wkts,https://www.cricbuzz.com/cricket-scores/20081/rr-vs-mi-21st-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,True
7710423,2018,22nd Match,2018-04-23,DELHI CAPITALS vs KINGS XI PUNJAB,Kings XI Punjab won by 4 runs,https://www.cricbuzz.com/cricket-scores/20082/dc-vs-kxip-22nd-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,True
6197357,2018,23rd Match,2018-04-24,MUMBAI INDIANS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 31 runs,https://www.cricbuzz.com/cricket-scores/20083/mi-vs-srh-23rd-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,True
4793375,2018,24th Match,2018-04-25,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/20084/rcb-vs-csk-24th-match-indian-premier-league-2018,M.Chinnaswamy Stadium,Bengaluru,True
4782326,2018,25th Match,2018-04-26,SUNRISERS HYDERABAD vs KINGS XI PUNJAB,Sunrisers Hyderabad won by 13 runs,https://www.cricbuzz.com/cricket-scores/20085/srh-vs-kxip-25th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,True
6844921,2018,26th Match,2018-04-27,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Delhi Daredevils won by 55 runs,https://www.cricbuzz.com/cricket-scores/20086/dc-vs-kkr-26th-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,True
7417775,2018,27th Match,2018-04-28,CHENNAI SUPER KINGS vs MUMBAI INDIANS,Mumbai Indians won by 8 wkts,https://www.cricbuzz.com/cricket-scores/20087/csk-vs-mi-27th-match-indian-premier-league-2018,Maharashtra Cricket Association Stadium,Pune,True
7130109,2018,28th Match,2018-04-29,RAJASTHAN ROYALS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 11 runs,https://www.cricbuzz.com/cricket-scores/20088/rr-vs-srh-28th-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,True
8980712,2018,29th Match,2018-04-29,ROYAL CHALLENGERS BANGALORE vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20089/rcb-vs-kkr-29th-match-indian-premier-league-2018,M.Chinnaswamy Stadium,Bengaluru,True
5715249,2018,30th Match,2018-04-30,CHENNAI SUPER KINGS vs DELHI CAPITALS,Chennai Super Kings won by 13 runs,https://www.cricbuzz.com/cricket-scores/20090/csk-vs-dc-30th-match-indian-premier-league-2018,Maharashtra Cricket Association Stadium,Pune,True
3981825,2018,31st Match,2018-05-01,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Royal Challengers Bangalore won by 14 runs,https://www.cricbuzz.com/cricket-scores/20091/rcb-vs-mi-31st-match-indian-premier-league-2018,M.Chinnaswamy Stadium,Bengaluru,True
2353730,2018,32nd Match,2018-05-02,DELHI CAPITALS vs RAJASTHAN ROYALS,Delhi Daredevils won by 4 runs (DLS method),https://www.cricbuzz.com/cricket-scores/20092/dc-vs-rr-32nd-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,True
6347542,2018,33rd Match,2018-05-03,KOLKATA KNIGHT RIDERS vs CHENNAI SUPER KINGS,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20093/kkr-vs-csk-33rd-match-indian-premier-league-2018,Eden Gardens,Kolkata,True
3529537,2018,34th Match,2018-05-04,KINGS XI PUNJAB vs MUMBAI INDIANS,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20094/kxip-vs-mi-34th-match-indian-premier-league-2018,Holkar Cricket Stadium,Indore,True
2716679,2018,35th Match,2018-05-05,CHENNAI SUPER KINGS vs ROYAL CHALLENGERS BANGALORE,Chennai Super Kings won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20095/csk-vs-rcb-35th-match-indian-premier-league-2018,Maharashtra Cricket Association Stadium,Pune,True
4811184,2018,36th Match,2018-05-05,SUNRISERS HYDERABAD vs DELHI CAPITALS,Sunrisers Hyderabad won by 7 wkts,https://www.cricbuzz.com/cricket-scores/20096/srh-vs-dc-36th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,True
2957424,2018,37th Match,2018-05-06,MUMBAI INDIANS vs KOLKATA KNIGHT RIDERS,Mumbai Indians won by 13 runs,https://www.cricbuzz.com/cricket-scores/20097/mi-vs-kkr-37th-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,True
7442279,2018,38th Match,2018-05-06,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20098/kxip-vs-rr-38th-match-indian-premier-league-2018,Holkar Cricket Stadium,Indore,True
9002051,2018,39th Match,2018-05-07,SUNRISERS HYDERABAD vs ROYAL CHALLENGERS BANGALORE,Sunrisers Hyderabad won by 5 runs,https://www.cricbuzz.com/cricket-scores/20099/srh-vs-rcb-39th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,True
9414123,2018,40th Match,2018-05-08,RAJASTHAN ROYALS vs KINGS XI PUNJAB,Rajasthan Royals won by 15 runs,https://www.cricbuzz.com/cricket-scores/20100/rr-vs-kxip-40th-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,True
5886474,2018,41st Match,2018-05-09,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Mumbai Indians won by 102 runs,https://www.cricbuzz.com/cricket-scores/20101/kkr-vs-mi-41st-match-indian-premier-league-2018,Eden Gardens,Kolkata,True
4254114,2018,42nd Match,2018-05-10,DELHI CAPITALS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 9 wkts,https://www.cricbuzz.com/cricket-scores/20102/dc-vs-srh-42nd-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,True
8725921,2018,43rd Match,2018-05-11,RAJASTHAN ROYALS vs CHENNAI SUPER KINGS,Rajasthan Royals won by 4 wkts,https://www.cricbuzz.com/cricket-scores/20103/rr-vs-csk-43rd-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,True
5002114,2018,44th Match,2018-05-12,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 31 runs,https://www.cricbuzz.com/cricket-scores/20104/kxip-vs-kkr-44th-match-indian-premier-league-2018,Holkar Cricket Stadium,Indore,True
9958794,2018,45th Match,2018-05-12,DELHI CAPITALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 5 wkts,https://www.cricbuzz.com/cricket-scores/20105/dc-vs-rcb-45th-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,True
7242907,2018,46th Match,2018-05-13,CHENNAI SUPER KINGS vs SUNRISERS HYDERABAD,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/20106/csk-vs-srh-46th-match-indian-premier-league-2018,Maharashtra Cricket Association Stadium,Pune,True
9236293,2018,47th Match,2018-05-13,MUMBAI INDIANS vs RAJASTHAN ROYALS,Rajasthan Royals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/20107/mi-vs-rr-47th-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,True
4623967,2018,48th Match,2018-05-14,KINGS XI PUNJAB vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 10 wkts,https://www.cricbuzz.com/cricket-scores/20108/kxip-vs-rcb-48th-match-indian-premier-league-2018,Holkar Cricket Stadium,Indore,True
5237835,2018,49th Match,2018-05-15,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20109/kkr-vs-rr-49th-match-indian-premier-league-2018,Eden Gardens,Kolkata,True
